"","ID","INSEE_COM","CODE_EPCI","INSEE_DEP","INSEE_REG","NOM_COM_M","POPULATION","Nb_Transac","Prixm2_Moy"
"8681","COMMUNE_0000000009737152","61149",200035814,"61",28,"ECHALOU",392,3,1051
"8682","COMMUNE_0000000009742662","53012",200048551,"53",52,"ATHEE",497,6,957
"8683","COMMUNE_0000000009756662","48111",244800405,"48",76,"PELOUSE",235,NA,NA
"8684","COMMUNE_0000000009742333","53151",200048551,"53",52,"MERAL",1091,13,698
"8685","COMMUNE_0000000009730491","50619",200067205,"50",28,"VAST",320,5,1676
"8686","COMMUNE_0000000009754480","15203",200066637,"15",84,"SAINT MARY LE PLAIN",158,2,1485
"8687","COMMUNE_0000000009738475","61483",200068443,"61",28,"BAGNOLES DE L ORNE NORMANDIE",2674,109,1649
"8688","COMMUNE_0000000009740229","72337",200072700,"72",52,"SOUGE LE GANELON",903,11,825
"8689","COMMUNE_0000000009739211","10189",200040137,"10",44,"LASSICOURT",64,NA,NA
"8690","COMMUNE_0000000009749750","01350",200071751,"01",84,"SAINT ETIENNE DU BOIS",2490,22,1637
"8691","COMMUNE_0000000009738474","61168",200035814,"61",28,"FERTE MACE",5393,51,991
"8692","COMMUNE_0000000009758934","06041",240600585,"06",93,"CIPIERES",391,4,2450
"8693","COMMUNE_0000000009737613","61362",200035814,"61",28,"SAINT ANDRE DE MESSEI",571,4,1014
"8694","COMMUNE_0000000009738477","61096",200068443,"61",28,"RIVES D ANDAINE",3060,24,872
"8695","COMMUNE_0000000009736670","61408",246100390,"61",28,"SAINTE HONORINE LA GUILLAUME",337,NA,NA
"8696","COMMUNE_0000000009753580","43016",244301099,"43",84,"AUZON",888,9,1053
"8697","COMMUNE_0000000009738479","61211",200068443,"61",28,"JUVIGNY VAL D ANDAINE",2196,17,1060
"8698","COMMUNE_0000000009727470","62532",200072460,"62",32,"LOZINGHEM",1281,16,1124
"8699","COMMUNE_0000000009742985","53145",245300447,"53",52,"MARIGNE PEUTON",549,7,1061
"8700","COMMUNE_0000000009760584","64147",200067106,"64",75,"BRISCOUS",2732,20,2855
"8701","COMMUNE_0000000009743318","53148",200048551,"53",52,"MEE",221,2,1320
"8702","COMMUNE_0000000009731554","54069",200070290,"54",44,"BEUVILLERS",411,9,1994
"8703","COMMUNE_0000000009741025","53015",245300355,"53",52,"BACONNIERE",1923,20,1194
"8704","COMMUNE_0000000009741023","53002",200055887,"53",52,"ALEXAIN",599,8,1165
"8705","COMMUNE_0000000009741018","53195",200055887,"53",52,"SACE",497,6,1129
"8706","COMMUNE_0000000009742659","53090",200048551,"53",52,"DENAZE",158,2,1334
"8707","COMMUNE_0000000009737145","61436",200035814,"61",28,"SAINTE OPPORTUNE",249,3,895
"8708","COMMUNE_0000000009759467","34121",200042646,"34",76,"JONCELS",312,2,1264
"8709","COMMUNE_0000000009738051","61091",200071520,"61",28,"CHAMPSECRET",900,11,890
"8710","COMMUNE_0000000009727693","62587",246200299,"62",32,"MONTIGNY EN GOHELLE",10185,58,1314
"8711","COMMUNE_0000000009738133","29114",242900835,"29",53,"LANNEANOU",389,3,939
"8712","COMMUNE_0000000009737146","61221",200035814,"61",28,"LANDIGOU",431,2,598
"8713","COMMUNE_0000000009735708","50137",200043354,"50",28,"COLOMBE",626,5,1138
"8714","COMMUNE_0000000009742658","53178",245300447,"53",52,"PEUTON",228,3,1437
"8715","COMMUNE_0000000009738050","61146",200035814,"61",28,"DOMPIERRE",403,3,935
"8716","COMMUNE_0000000009760948","31514",200071298,"31",76,"SAINT ROME",48,1,863
"8717","COMMUNE_0000000009732803","57222",245700372,"57",44,"FOLKLING",1295,NA,NA
"8718","COMMUNE_0000000009742663","53135",200048551,"53",52,"LIVRE LA TOUCHE",750,6,932
"8719","COMMUNE_0000000009736640","61252",200069458,"61",28,"MARDILLY",134,5,1270
"8720","COMMUNE_0000000009736236","50541",200042604,"50",28,"SAINT PLANCHERS",1353,21,1990
"8721","COMMUNE_0000000009754475","43031",200073393,"43",84,"BLASSAC",139,2,540
"8722","COMMUNE_0000000009737576","61275",200069458,"61",28,"MERLERAULT",822,12,960
"8723","COMMUNE_0000000009754470","43264",200073393,"43",84,"VILLENEUVE D ALLIER",290,5,837
"8724","COMMUNE_0000000009756618","26131",242600492,"26",84,"EYZAHUT",142,6,1956
"8725","COMMUNE_0000000009752936","16116",200070514,"16",75,"CRITEUIL LA MAGDELEINE",419,2,1523
"8726","COMMUNE_0000000009759637","83146",200040202,"83",93,"VERDIERE",1600,31,2397
"8727","COMMUNE_0000000009736380","54360",200070563,"54",44,"MENIL LA TOUR",339,3,1087
"8728","COMMUNE_0000000009733577","27185",242700607,"27",28,"CRESTOT",556,4,1907
"8729","COMMUNE_0000000009754266","15022",200066637,"15",84,"BONNAC",165,1,1353
"8730","COMMUNE_0000000009757965","48144",200069136,"48",76,"SAINTE CROIX VALLEE FRANCAISE",279,1,1281
"8731","COMMUNE_0000000009755603","24568",200034197,"24",75,"VELINES",1131,7,1127
"8732","COMMUNE_0000000009737110","61393",200069458,"61",28,"SAINT GERMAIN DE CLAIREFEUILLE",155,2,1005
"8733","COMMUNE_0000000009750539","03078",200071389,"03",84,"CHOUVIGNY",220,5,664
"8734","COMMUNE_0000000009743230","45213",200067676,"45",24,"MONTEREAU",599,9,2904
"8735","COMMUNE_0000000009737114","61138",200069458,"61",28,"CROISILLES",204,1,1983
"8736","COMMUNE_0000000009754684","15161",200066660,"15",84,"REZENTIERES",112,1,425
"8737","COMMUNE_0000000009735959","51380",245100888,"51",44,"MONTMIRAIL",3611,46,1434
"8738","COMMUNE_0000000009745222","44205",244400503,"44",52,"TOUCHES",2488,28,1689
"8739","COMMUNE_0000000009755037","38235",200040715,"38",84,"MIRIBEL LANCHATRE",422,6,2202
"8740","COMMUNE_0000000009738915","61068",200035111,"61",28,"BURSARD",210,NA,NA
"8741","COMMUNE_0000000009731804","76634",200023414,"76",28,"SAINT PIERRE DE MANNEVILLE",921,11,1909
"8742","COMMUNE_0000000009742607","41214",200040772,"41",24,"SAINT HILAIRE LA GRAVELLE",716,7,858
"8743","COMMUNE_0000000009738454","61051",200035111,"61",28,"BOITRON",353,1,1904
"8744","COMMUNE_0000000009737577","61192",200069458,"61",28,"GODISSON",110,1,1665
"8745","COMMUNE_0000000009738022","61416",200035103,"61",28,"SAINT LEONARD DES PARCS",73,1,654
"8746","COMMUNE_0000000009753812","43017",244301099,"43",84,"AZERAT",268,2,1050
"8747","COMMUNE_0000000009741667","41096",244100293,"41",24,"GAULT DU PERCHE",337,5,965
"8748","COMMUNE_0000000009733218","14175",241400555,"14",28,"CONDE SUR SEULLES",297,NA,NA
"8749","COMMUNE_0000000009754265","15127",200066637,"15",84,"MOLOMPIZE",288,2,708
"8750","COMMUNE_0000000009750273","42337",200035731,"42",84,"VIVANS",231,6,1205
"8751","COMMUNE_0000000009742660","53075",200048551,"53",52,"COSMES",287,6,1318
"8752","COMMUNE_0000000009744769","21317",242100154,"21",27,"IS SUR TILLE",4413,37,1755
"8753","COMMUNE_0000000009738996","22193",200069391,"22",53,"PLESTAN",1587,15,1250
"8754","COMMUNE_0000000009746064","37058",200072981,"37",24,"CHAPELLE SUR LOIRE",1453,20,1220
"8755","COMMUNE_0000000009755297","15108",200066660,"15",84,"VAL D ARCOMIE",993,6,1025
"8756","COMMUNE_0000000009735247","67319",200041325,"67",44,"NEUHAEUSEL",344,NA,NA
"8757","COMMUNE_0000000009736302","67367",200068112,"67",44,"OTTERSWILLER",1346,NA,NA
"8758","COMMUNE_0000000009738912","61304",200035103,"61",28,"NEUILLY LE BISSON",302,5,1212
"8759","COMMUNE_0000000009728669","62561",200035442,"62",32,"MARTINPUICH",198,1,641
"8760","COMMUNE_0000000009755087","15051",200066660,"15",84,"CLAVIERES",211,NA,NA
"8761","COMMUNE_0000000009754893","15245",200066660,"15",84,"VABRES",249,NA,NA
"8762","COMMUNE_0000000009754890","43082",200073393,"43",84,"CRONCE",79,NA,NA
"8763","COMMUNE_0000000009742331","53077",200048551,"53",52,"COSSE LE VIVIEN",3098,45,1412
"8764","COMMUNE_0000000009753596","63009",200070407,"63",84,"ARDES",538,5,1128
"8765","COMMUNE_0000000009748015","79103",200040244,"79",75,"COURLAY",2454,26,688
"8766","COMMUNE_0000000009754681","15032",200066637,"15",84,"CELOUX",66,2,673
"8767","COMMUNE_0000000009737578","61310",200069458,"61",28,"NONANT LE PIN",507,7,1058
"8768","COMMUNE_0000000009742661","53058",200048551,"53",52,"CHAPELLE CRAONNAISE",346,4,904
"8769","COMMUNE_0000000009732233","14059",241400415,"14",28,"BENERVILLE SUR MER",439,42,3961
"8770","COMMUNE_0000000009748938","71348",200070316,"71",27,"PERRIGNY SUR LOIRE",136,3,561
"8771","COMMUNE_0000000009739802","72002",200072676,"72",52,"AILLIERES BEAUVOIR",219,3,1044
"8772","COMMUNE_0000000009754892","15251",200066660,"15",84,"VEDRINES SAINT LOUP",139,NA,NA
"8773","COMMUNE_0000000009754483","15069",200066637,"15",84,"FERRIERES SAINT MARY",244,4,1585
"8774","COMMUNE_0000000009742655","53117",245300447,"53",52,"HOUSSAY",486,11,1194
"8775","COMMUNE_0000000009739382","61261",200035103,"61",28,"MENIL BROUT",170,3,1304
"8776","COMMUNE_0000000009739521","67490",246700777,"67",44,"THANVILLE",603,NA,NA
"8777","COMMUNE_0000000009741024","53225",245300355,"53",52,"SAINT GERMAIN LE GUILLAUME",488,8,1092
"8778","COMMUNE_0000000009739810","72212",200072700,"72",52,"MOULINS LE CARBONNEL",702,16,1214
"8779","COMMUNE_0000000009737119","61190",200068450,"61",28,"GINAI",93,NA,NA
"8780","COMMUNE_0000000009738913","61263",246100663,"61",28,"MENIL ERREUX",225,NA,NA
"8781","COMMUNE_0000000009744886","37251",200072981,"37",24,"SOUVIGNE",844,11,1629
"8782","COMMUNE_0000000009748643","85175",200073260,"85",52,"PINEAUX",626,9,1256
"8783","COMMUNE_0000000009737980","28239",200040277,"28",24,"MARVILLE MOUTIERS BRULE",965,13,1526
"8784","COMMUNE_0000000009738026","61015",200035111,"61",28,"AUNOU SUR ORNE",270,3,1047
"8785","COMMUNE_0000002000704162","76601",200069730,"76",28,"SAINT LUCIEN",252,1,1048
"8786","COMMUNE_0000000009729322","08260",200067759,"08",44,"LONNY",646,NA,NA
"8787","COMMUNE_0000000009742990","53165",200048551,"53",52,"NIAFLES",345,3,1149
"8788","COMMUNE_0000000009736207","14762",200068799,"14",28,"VIRE NORMANDIE",17425,104,1225
"8789","COMMUNE_0000000009741022","53005",245300355,"53",52,"ANDOUILLE",2281,37,1101
"8790","COMMUNE_0000000009737232","29132",242900835,"29",53,"LOCQUENOLE",787,15,1538
"8791","COMMUNE_0000000009754897","15125",200066660,"15",84,"MENTIERES",124,NA,NA
"8792","COMMUNE_0000000009753722","38504",200018166,"38",84,"THEYS",1958,15,2860
"8793","COMMUNE_0000000009735701","14054",200068799,"14",28,"BEAUMESNIL",202,NA,NA
"8794","COMMUNE_0000000009734690","14390",200069524,"14",28,"MAISONCELLES SUR AJON",191,2,1084
"8795","COMMUNE_0000000009735697","14127",200068799,"14",28,"CAMPAGNOLLES",529,2,960
"8796","COMMUNE_0000000009736214","14658",200068799,"14",28,"NOUES DE SIENNE",4456,21,922
"8797","COMMUNE_0000000009734696","14379",200069524,"14",28,"LONGVILLERS",359,1,1813
"8798","COMMUNE_0000000009729341","08073",200041622,"08",44,"BOSSUS LES RUMIGNY",102,NA,NA
"8799","COMMUNE_0000000009734161","14034",200066728,"14",28,"AVENAY",553,NA,NA
"8800","COMMUNE_0000000009742652","53273",245300223,"53",52,"VILLIERS CHARLEMAGNE",1135,12,1022
"8801","COMMUNE_0000000009753590","63242",200070407,"63",84,"MORIAT",367,5,1395
"8802","COMMUNE_0000000009745543","25234",200023075,"25",27,"FERRIERES LE LAC",170,1,1598
"8803","COMMUNE_0000000009754683","15231",200066660,"15",84,"TALIZAT",585,5,906
"8804","COMMUNE_0000000009742327","53172",245300447,"53",52,"ORIGNE",422,9,1380
"8805","COMMUNE_0000000009742323","53152",245300223,"53",52,"MESLAY DU MAINE",2908,25,1318
"8806","COMMUNE_0000000009733670","14254",200065597,"14",28,"ETERVILLE",1605,3,2274
"8807","COMMUNE_0000000009734174","14241",200069524,"14",28,"EPINAY SUR ODON",626,2,1883
"8808","COMMUNE_0000000009754481","15247",200066637,"15",84,"VALJOUZE",23,1,877
"8809","COMMUNE_0000000009733682","14449",200069524,"14",28,"MONTS EN BESSIN",417,NA,NA
"8810","COMMUNE_0000000009753586","43099",244301099,"43",84,"FRUGERES LES MINES",559,7,827
"8811","COMMUNE_0000000009734163","14721",200066728,"14",28,"VACOGNES NEUILLY",617,4,1840
"8812","COMMUNE_0000000009732147","27333",200071843,"27",28,"HEUDICOURT",664,7,1968
"8813","COMMUNE_0000000009745541","25280",200023075,"25",27,"GOUMOIS",166,4,1745
"8814","COMMUNE_0000000009733671","14042",200066728,"14",28,"BARON SUR ODON",917,5,2033
"8815","COMMUNE_0000000009734681","14483",200066710,"14",28,"OUFFIERES",190,NA,NA
"8816","COMMUNE_0000000009754901","15164",200066660,"15",84,"ROFFIAC",611,3,1596
"8817","COMMUNE_0000000009741372","53105",200033298,"53",52,"GESNES",229,5,1232
"8818","COMMUNE_0000000009754264","15119",200066637,"15",84,"MASSIAC",1718,22,1249
"8819","COMMUNE_0000000009763524","2A103",242010056,"2A",94,"CUTTOLI CORTICCHIATO",1979,10,2789
"8820","COMMUNE_0000000009742976","53203",245300223,"53",52,"SAINT BRICE",529,8,1223
"8821","COMMUNE_0000000009738110","22077",200069391,"22",53,"HENANSAL",1169,8,1677
"8822","COMMUNE_0000000009746726","21581",242101509,"21",27,"SAMEREY",160,6,1207
"8823","COMMUNE_0000000009756183","07282",200039824,"07",84,"SAINT PIERRE DE COLOMBIER",412,4,1200
"8824","COMMUNE_0000000009734168","14037",200069524,"14",28,"MALHERBE SUR AJON",549,4,1754
"8825","COMMUNE_0000000009736098","78237",247800550,"78",11,"FLINS NEUVE EGLISE",156,2,2233
"8826","COMMUNE_0000000009734698","14027",200069524,"14",28,"MONTS D AUNAY",4704,28,1336
"8827","COMMUNE_0000000009736496","77141",247700438,"77",11,"COUTEVROULT",1079,10,4368
"8828","COMMUNE_0000000009753813","43258",244301099,"43",84,"VERGONGHEON",1858,15,1076
"8829","COMMUNE_0000000009742975","53233",245300223,"53",52,"SAINT LOUP DU DORAT",376,5,996
"8830","COMMUNE_0000000009756189","07161",200039824,"07",84,"MONTPEZAT SOUS BAUZON",855,12,1836
"8831","COMMUNE_0000000009742324","53009",245300223,"53",52,"ARQUENAY",640,6,1185
"8832","COMMUNE_0000000009742973","72343",247200090,"72",52,"SOUVIGNE SUR SARTHE",630,4,1307
"8833","COMMUNE_0000000009755957","07045",200039824,"07",84,"BURZET",397,9,1714
"8834","COMMUNE_0000000009753553","42262",244200770,"42",84,"SAINT MAURICE EN GOURGOIS",1823,22,1372
"8835","COMMUNE_0000000009753551","42099",244200770,"42",84,"FRAISSES",3735,41,1417
"8836","COMMUNE_0000000009729352","02404",240200444,"02",32,"LANDOUZY LA COUR",185,1,1404
"8837","COMMUNE_0000000009746944","25104",200068070,"25",27,"BY",71,NA,NA
"8838","COMMUNE_0000000009741369","53043",200033298,"53",52,"BREE",535,2,1020
"8839","COMMUNE_0000000009742979","53110",245300223,"53",52,"GREZ EN BOUERE",1017,4,1224
"8840","COMMUNE_0000000009734175","14708",200069524,"14",28,"TRACY BOCAGE",305,2,1931
"8841","COMMUNE_0000000009734689","14446",200066728,"14",28,"MONTIGNY",96,NA,NA
"8842","COMMUNE_0000000009753560","42142",200065886,"42",84,"MERLE LEIGNEC",323,4,1077
"8843","COMMUNE_0000000009734156","14592",200066728,"14",28,"SAINTE HONORINE DU FAY",1344,3,1972
"8844","COMMUNE_0000000009729274","76371",247600729,"76",28,"IFS",78,2,1188
"8845","COMMUNE_0000000009753324","42169",200065886,"42",84,"PERIGNEUX",1478,14,1498
"8846","COMMUNE_0000000009753557","42235",200065886,"42",84,"SAINT HILAIRE CUSSON LA VALMITTE",334,10,1040
"8847","COMMUNE_0000000009742322","53067",245300223,"53",52,"CHEMERE LE ROI",406,2,517
"8848","COMMUNE_0000000009734157","14393",200066728,"14",28,"MAIZET",351,2,1936
"8849","COMMUNE_0000000009742319","53257",200033298,"53",52,"SAULGES",313,5,1428
"8850","COMMUNE_0000000009727686","59334",200044618,"59",32,"LAUWIN PLANQUE",1715,21,1664
"8851","COMMUNE_0000000009741709","53232",200033298,"53",52,"SAINT LEGER",304,3,1358
"8852","COMMUNE_0000000009733681","14661",200069516,"14",28,"SAINT VAAST SUR SEULLES",140,3,1803
"8853","COMMUNE_0000000009735168","14735",241400514,"14",28,"VENDEUVRE",752,3,1242
"8854","COMMUNE_0000000009745233","44050",200000438,"44",52,"CROSSAC",2926,24,1553
"8855","COMMUNE_0000000009739763","28024",200033181,"28",24,"BARJOUVILLE",1723,10,1971
"8856","COMMUNE_0000000009734695","14412",200069524,"14",28,"MESNIL AU GRAIN",75,NA,NA
"8857","COMMUNE_0000000009734172","14491",200069524,"14",28,"PARFOURU SUR ODON",197,1,2500
"8858","COMMUNE_0000000009753558","42204",200065886,"42",84,"SAINT BONNET LE CHATEAU",1536,11,1327
"8859","COMMUNE_0000000009760991","31347",200072643,"31",76,"MOLAS",166,4,878
"8860","COMMUNE_0000000009753562","42006",200065886,"42",84,"APINAC",419,5,1775
"8861","COMMUNE_0000000009729880","08145",240800847,"08",44,"DOUZY",2151,15,836
"8862","COMMUNE_0000000009753007","73033",200040111,"73",84,"BAUCHE",507,4,1508
"8863","COMMUNE_0000000009734171","14607",200069524,"14",28,"SAINT LOUET SUR SEULLES",150,NA,NA
"8864","COMMUNE_0000000009734149","14408",200066728,"14",28,"MAY SUR ORNE",1955,9,2046
"8865","COMMUNE_0000000009753326","42146",200065886,"42",84,"MONTARCHER",66,2,2803
"8866","COMMUNE_0000000009742648","53184",245300223,"53",52,"PREAUX",167,NA,NA
"8867","COMMUNE_0000000009742647","53017",245300223,"53",52,"VAL DU MAINE",914,10,896
"8868","COMMUNE_0000000009753561","42091",200065886,"42",84,"ESTIVAREILLES",690,14,1341
"8869","COMMUNE_0000000009733672","14734",200069516,"14",28,"VENDES",313,4,1783
"8870","COMMUNE_0000000009738470","61442",200071652,"61",28,"SAINT PATRICE DU DESERT",200,4,1225
"8871","COMMUNE_0000000009753330","63309",200070761,"63",84,"SAILLANT",278,5,1171
"8872","COMMUNE_0000000009754632","26096",200068781,"26",84,"CLERIEUX",2019,15,1834
"8873","COMMUNE_0000000009734160","14249",200066728,"14",28,"ESQUAY NOTRE DAME",1438,10,1779
"8874","COMMUNE_0000000009753550","42270",244200770,"42",84,"SAINT PAUL EN CORNILLON",1358,20,1874
"8875","COMMUNE_0000000009734166","14353",200069524,"14",28,"LANDES SUR AJON",413,5,1822
"8876","COMMUNE_0000000009734162","14006",200066728,"14",28,"AMAYE SUR ORNE",993,7,1805
"8877","COMMUNE_0000000009734683","14458",200066710,"14",28,"MOUTIERS EN CINGLAIS",514,2,1046
"8878","COMMUNE_0000000009744498","21240",242100154,"21",27,"ECHEVANNES",280,7,1277
"8879","COMMUNE_0000000009753325","42126",200065886,"42",84,"LURIECQ",1308,12,1506
"8880","COMMUNE_0000000009753554","42001",244200770,"42",84,"ABOEN",435,2,1294
"8881","COMMUNE_0000000009728106","80806",200070936,"80",32,"VILLERS SUR AUTHIE",476,6,1744
"8882","COMMUNE_0000000009741368","53163",200033298,"53",52,"NEAU",768,7,1370
"8883","COMMUNE_0000000009739094","54154",200070324,"54",44,"DENEUVRE",532,8,1043
"8884","COMMUNE_0000000009753548","43012",244301131,"43",84,"AUREC SUR LOIRE",6111,59,1730
"8885","COMMUNE_0000000009733663","14271",200065597,"14",28,"FLEURY SUR ORNE",4829,22,2216
"8886","COMMUNE_0000000009750671","74195",200070852,"74",84,"MUSIEGES",401,1,4000
"8887","COMMUNE_0000000009753563","42318",200065886,"42",84,"USSON EN FOREZ",1494,16,1065
"8888","COMMUNE_0000000009740282","22053",200069391,"22",53,"EREAC",680,8,959
"8889","COMMUNE_0000000009753552","42031",244200770,"42",84,"CALOIRE",328,1,943
"8890","COMMUNE_0000000009752846","63337",200070761,"63",84,"SAINT ELOY LA GLACIERE",56,2,366
"8891","COMMUNE_0000000009733674","14475",200069524,"14",28,"VAL D ARRY",2272,12,1852
"8892","COMMUNE_0000000009752844","63230",200070761,"63",84,"MONESTIER",207,7,1289
"8893","COMMUNE_0000000009729411","80197",200070985,"80",32,"CIZANCOURT",35,NA,NA
"8894","COMMUNE_0000000009739388","61202",200035103,"61",28,"HAUTERIVE",481,2,1510
"8895","COMMUNE_0000000009738455","61301",200035111,"61",28,"NEAUPHE SOUS ESSAI",210,NA,NA
"8896","COMMUNE_0000000009738027","61464",200035111,"61",28,"SEES",4182,41,1081
"8897","COMMUNE_0000000009743599","41292",200055481,"41",24,"VILLEXANTON",201,4,1050
"8898","COMMUNE_0000000009760606","13072",200054807,"13",93,"PEYNIER",3405,50,3463
"8899","COMMUNE_0000000009753338","63324",200070761,"63",84,"SAINT BONNET LE CHASTEL",208,2,627
"8900","COMMUNE_0000000009753093","63162",200070761,"63",84,"FOURNOLS",320,3,522
"8901","COMMUNE_0000000009738914","61224",246100663,"61",28,"LARRE",427,4,1412
"8902","COMMUNE_0000000009753571","63323",200070761,"63",84,"SAINT BONNET LE BOURG",154,2,596
"8903","COMMUNE_0000000009752842","63431",200070761,"63",84,"THIOLIERES",163,5,854
"8904","COMMUNE_0000000009753092","63081",200070761,"63",84,"CHAMPETIERES",270,3,965
"8905","COMMUNE_0000000009737159","61093",200071520,"61",28,"CHANU",1259,8,745
"8906","COMMUNE_0000000009753096","63002",200070761,"63",84,"AIX LA FAYETTE",91,NA,NA
"8907","COMMUNE_0000000009753091","63341",200070761,"63",84,"SAINT FERREOL DES COTES",543,10,972
"8908","COMMUNE_0000000009739809","61397",246100663,"61",28,"SAINT GERMAIN DU CORBEIS",3813,32,1428
"8909","COMMUNE_0000000009738472","61209",200071652,"61",28,"JOUE DU BOIS",423,6,1003
